지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
90,2020-09-30,16.8,14.7,2328,20,1228,,1.4,1714,2.1,1650,2.7,7.9,70,826,5.3,70,833,2.6,2228,13.9,72,1538,83.4,15.9,1010.4,1014.6,2208,1010.5,4,1012.4,11.8,1.6,,,,,,,,,8.6,6.5,18.2,14.9,,,,,,,,,,,,,
90,2020-10-01,16.5,14.8,735,18.7,1118,,,,,,,4.4,290,52,3,160,1645,1.4,1205,13,72,1123,80.3,15,1012.9,1016.5,1013,1014.2,1,1015,11.8,0,,,,,,,,,9.5,7.5,17.6,15,,,,,,,,,,,,,
90,2020-10-02,18.8,14.3,419,23.7,1203,,0,,0,,0,5.1,50,719,3.2,50,726,1.1,975,13.9,46,915,74.8,15.9,1011.1,1014.4,2213,1012,508,1013.2,11.8,3.8,,,,,,,,,8,4.9,18.4,13.3,,,,,,,,,,,,,
90,2020-10-03,18.3,15.9,2338,22.2,1127,,,,,,,3.9,70,1231,2.4,70,1236,.9,817,13.8,61,1345,75.8,15.9,1012.1,1016.1,905,1012.8,2342,1014.2,11.7,5.7,,,,,,,,,8.5,4.9,20.7,15.7,,,,,,,,,,,,,
90,2020-10-04,17.7,12.2,2303,22.9,1528,,0,,0,,0,10.8,290,2204,5.2,290,2221,1.8,1520,8.2,34,1959,55.8,11.4,1007.6,1013.2,7,1005.3,1554,1009.7,11.7,6.9,,,,,,,,,6.8,3.6,19,10.2,,,,,,,,,,,,,
90,2020-10-05,14.7,10.3,619,20.5,1337,,,,,,,13.6,360,952,5.7,290,815,2.5,2195,1.4,24,954,41.6,6.8,1012.5,1018.9,2400,1011.9,1,1014.5,11.6,10.8,,,,,,,,,1,0,17.6,8.7,,,,,,,,,,,,,
90,2020-10-06,13,8.6,638,17.7,1229,,,,,,,5,50,1101,3.2,20,1018,1.7,1478,4,36,912,56,8.2,1019.8,1025.1,2347,1018.8,13,1021.9,11.6,10.8,,,,,,,,,1.4,0,17.4,7.3,,,,,,,,,,,,,
90,2020-10-07,14.2,9.8,247,19,1105,,,,,,,3.8,90,1330,2.4,50,1138,1.4,1245,7.3,43,837,64.8,10.4,1025.4,1028.9,1057,1025,4,1027.5,11.6,8.6,,,,,,,,,4.6,2.9,17.4,9,,,,,,,,,,,,,
90,2020-10-08,15,11.5,2345,19.6,1304,,,,,,,5.6,20,1052,3.8,20,1047,2,1746,9.8,54,1513,72.3,12.2,1027.2,1031.1,1006,1028,26,1029.3,11.5,10.4,,,,,,,,,1.5,.8,19.6,10.9,,,,,,,,,,,,,
90,2020-10-09,15.7,11,112,19.5,1306,,,,,,,5.7,70,1112,3.7,110,838,2.2,1883,9.7,57,1115,68.5,12,1024.5,1029,1,1023.7,2400,1026.6,11.5,9.4,,,,,,,,,4.9,2.8,19.3,9.9,,,,,,,,,,,,,
90,2020-10-10,14.8,11.4,422,18.4,1301,,,,,,,6.1,360,1035,4.2,360,1042,2.2,1872,9.9,58,946,73.4,12.2,1019.5,1023.7,1,1020,1732,1021.6,11.4,5.8,,,,,,,,,5.9,3.9,17.4,10.6,,,,,,,,,,,,,
90,2020-10-11,14.6,10.9,631,19.6,1232,,,,,,,4,140,1423,2.6,110,1425,1.4,1208,10.1,58,939,75.3,12.4,1014.6,1020.6,32,1013,2330,1016.7,11.4,6.6,,,,,,,,,6,3.9,16.5,9.9,,,,,,,,,,,,,
90,2020-10-12,15.4,11.3,332,20.7,1235,,,,,,,3.9,20,1247,3.1,50,1242,1.1,923,11.5,60,1218,78.8,13.7,1011.8,1015.9,2353,1012.5,1413,1013.8,11.3,5.1,,,,,,,,,5.6,3.1,17.5,9.3,,,,,,,,,,,,,
90,2020-10-13,14.4,10.9,1954,17,1255,,0,,0,,0,7.8,340,1417,5.3,360,1426,2,1710,8.6,39,2240,69.5,11.3,1017.4,1021,2226,1015.9,1,1019.5,11.3,5.8,,,,,,,,,4.4,2.1,16.8,9,,,,,,,,,,,,,
90,2020-10-14,13.8,9.3,2159,18.8,1050,,,,,,,9.3,340,1155,6.4,360,1201,2.2,1865,5.4,33,1053,57.8,9.1,1021.2,1024.5,2311,1020.4,1,1023.3,11.3,6.4,,,,,,,,,7,3.5,17.2,8.5,,,,,,,,,,,,,
90,2020-10-15,11.2,6.8,652,16.9,1405,,,,,,,4.2,20,1157,2.9,20,1100,1.4,1241,2.8,29,945,57.3,7.7,1023.1,1027.2,858,1024,1557,1025.3,11.2,8.8,,,,,,,,,5.4,1.5,15.7,5.9,,,,,,,,,,,,,
90,2020-10-16,13,7.6,107,16.8,1126,,,,,,,7.7,230,1633,3.6,200,1640,1.2,1021,3.8,37,1153,54.9,8,1020.2,1024.7,27,1019.4,1800,1022.3,11.2,.3,,,,,,,,,7.1,4.1,12.3,6.4,,,,,,,,,,,,,
90,2020-10-17,12.3,8.3,2336,17.2,1401,,,,,,,5.1,360,947,3.1,20,937,1.4,1178,5.1,42,1152,63,8.8,1020,1023.7,935,1020.8,1738,1022.1,11.1,10.3,,,,,,,,,.5,.4,15,5.9,,,,,,,,,,,,,
90,2020-10-18,14.8,8.6,119,21.2,1401,,,,,,,5.7,140,1304,4.1,160,1312,1.5,1285,4.3,33,1242,50.4,8.5,1019.5,1023.4,951,1019.7,1457,1021.6,11.1,10.3,,,,,,,,,0,0,15.2,5.1,,,,,,,,,,,,,
90,2020-10-19,15.1,10.2,2156,19.8,1033,,,,,,,5.3,50,1133,3.4,50,1137,1.4,1215,7.8,42,1057,62.9,10.6,1022.2,1025.7,2359,1022,1,1024.3,11.1,9.8,,,,,,,,,0,0,16.1,7.8,,,,,,,,,,,,,
90,2020-10-20,14.5,10,447,20.5,1356,,,,,,,5.6,140,1510,4.2,140,1513,1.4,1242,7.4,42,951,63.4,10.4,1023.3,1027.8,918,1023.5,2344,1025.4,11,10.1,,,,,,,,,0,0,15.9,5.9,,,,,,,,,,,,,
90,2020-10-21,14.6,9,302,18.2,1429,,,,,,,5.9,270,2228,2.9,250,2146,.8,723,7.1,37,2109,62.4,10.3,1015.6,1023.7,7,1013.6,2345,1017.7,11,.6,,,,,,,,,8,6.3,14.7,7.5,,,,,,,,,,,,,
90,2020-10-22,15.8,11.1,2400,20.5,1451,,,,,,,13.4,290,2252,5.9,290,2259,2,1744,5.8,26,2257,52.6,9.6,1008.3,1013.7,4,1007.9,2329,1010.4,10.9,6,,,,,,,,,4,.6,17.3,9.1,,,,,,,,,,,,,
90,2020-10-23,10.7,7.5,2400,15.9,1129,,,,,,,10.7,270,11,6,290,44,2.1,1780,-1,27,1127,44.4,5.8,1009.2,1013.8,2342,1008.2,47,1011.3,10.9,9.1,,,,,,,,,.4,.3,13,4.6,,,,,,,,,,,,,
90,2020-10-24,11.1,4.6,652,15.7,1434,,,,,,,12.9,270,1814,5.1,270,1823,2.3,2003,-7.7,16,1143,27.3,3.4,1011.9,1015,917,1012.7,1511,1014,10.9,10.2,,,,,,,,,0,0,11.5,1.5,,,,,,,,,,,,,
90,2020-10-25,15.6,10.3,211,22.3,1340,,,,,,,11.4,290,1239,4.8,230,750,1.7,1440,-4.2,16,1109,25.9,4.5,1013.7,1017.8,2316,1014.2,1529,1015.8,10.8,9.4,,,,,,,,,3.1,.1,13.3,4.2,,,,,,,,,,,,,
90,2020-10-26,13.2,8.7,612,18.2,1043,,,,,,,5.8,20,1311,3.8,20,1303,1.6,1421,5.3,31,929,61.1,9.2,1016.6,1020,902,1017.7,15,1018.7,10.8,9.7,,,,,,,,,2.1,.3,14.3,5.1,,,,,,,,,,,,,
90,2020-10-27,15.1,8.7,637,19.6,1415,,,,,,,9.8,290,2334,6,290,2330,1.5,1335,7.9,44,1413,62.6,10.8,1016.9,1020.2,814,1018,1403,1019,10.8,9.3,,,,,,,,,1.9,0,15.1,6.1,,,,,,,,,,,,,
90,2020-10-28,14,8.6,2156,19.3,1107,,,,,,,9.3,270,112,4.9,360,1246,2.3,1962,3.7,27,1047,50.6,8.1,1018.3,1022.7,2240,1018.9,1419,1020.4,10.7,8.8,,,,,,,,,3.9,1.4,15.6,6.6,,,,,,,,,,,,,
90,2020-10-29,10,6.5,2113,14.6,1311,,,,,,,6.2,20,1134,4.1,360,1008,2,1700,-2.8,24,856,41.6,5,1021.3,1024.8,857,1022.2,1500,1023.5,10.7,10.1,,,,,,,,,.9,.1,12.2,2.1,,,,,,,,,,,,,
90,2020-10-30,10.9,6,134,15.3,1219,,,,,,,8.2,70,1229,5,70,1237,1.9,1632,3.3,40,318,60.8,7.9,1024.9,1028.8,1912,1023.7,8,1027,10.7,5.2,,,,,,,,,3.3,2.5,11.3,3.1,,,,,,,,,,,,,
90,2020-10-31,13,5.7,331,18.5,1500,,,,,,,5.6,270,1651,3.7,140,1530,1.4,1250,4.5,35,1644,58.4,8.5,1021.2,1028.2,11,1020.2,2341,1023.4,10.6,7.2,,,,,,,,,5.9,3.1,14.2,3.3,,,,,,,,,,,,,
90,2020-11-01,15.8,13.6,16,19,1227,,,,,,.1,11.3,290,832,5.1,270,837,2.3,1945,5.8,37,409,51.9,9.3,1014.8,1020.3,1,1014.7,1429,1016.9,10.6,.4,,,,,,,,,9.3,4.3,14.7,11.1,,,,,,,,,,,,,
90,2020-11-02,12.9,8,2310,17.2,1359,,,,,,0,7.7,270,2007,3.7,290,1138,1.6,1405,-6.1,15,1412,27.3,3.9,1016.1,1020.2,918,1016.7,2329,1018.2,10.5,9.6,,,,,,,,,2.3,.4,13.5,5.6,,,,,,,,,,,,,
90,2020-11-03,6.7,3.3,2354,11.3,1,,,,,,0,15.3,290,1117,7.6,290,1039,3.2,2806,-12.3,14,1350,26.1,2.6,1015,1019.2,2350,1015.7,1402,1017.2,10.5,10,,,,,,,,,.5,.5,9.2,.9,,,,,,,,,,,,,
90,2020-11-04,7.6,.6,526,13.5,1308,,,,,,,7.7,230,112,3.9,270,1436,1.7,1464,-13.9,8,1311,21.5,2.2,1019.1,1023,2326,1019,9,1021.3,10.5,9.8,,,,,,,,,0,0,8.5,-4,,,,,,,,,,,,,
90,2020-11-05,13.2,7,445,17.8,1259,,,,,,,6.9,250,737,4.8,140,1352,1.8,1596,-.5,26,1743,39.5,5.9,1022.2,1026.5,944,1022.7,1634,1024.3,10.4,7.9,,,,,,,,,4.5,3.4,12.1,3.4,,,,,,,,,,,,,
90,2020-11-06,16.6,12.4,153,21.3,1405,,,,,,,12.5,290,2357,6.1,270,2307,1.9,1633,-1.1,8,1247,33.3,6.1,1016.6,1023.7,1,1015.4,2314,1018.7,10.4,4.8,,,,,,,,,6.3,5.6,16.2,10.8,,,,,,,,,,,,,
90,2020-11-07,17.3,14.2,2357,20.7,1312,,,,,,,13.5,290,1349,5.4,270,1420,2.6,2217,2.1,22,1441,37.5,7.3,1012.2,1016.2,2351,1012,1422,1014.3,10.4,9,,,,,,,,,1,.8,17.1,12,,,,,,,,,,,,,
90,2020-11-08,11,5.1,2354,14.7,1511,,,,,,,12.6,20,1154,7.9,20,1201,2.6,2207,-10.7,6,1729,23.9,3.2,1016.6,1022.8,2338,1016.1,7,1018.7,10.3,9.3,,,,,,,,,0,0,11.5,.3,,,,,,,,,,,,,
90,2020-11-09,7.2,1.2,542,12.4,1400,,,,,,,9.4,250,1503,5,290,1058,2.1,1826,-12.3,12,935,24.9,2.5,1020.3,1023.9,2356,1020.3,1503,1022.4,10.3,9.7,,,,,,,,,0,0,8.2,-2.8,,,,,,,,,,,,,
90,2020-11-10,7,3.2,717,11.6,1455,,,,,,,3.7,320,140,2.4,290,633,1.3,1121,-4.9,25,1021,43.9,4.3,1024.4,1028.2,2349,1023.7,6,1026.6,10.3,9.6,,,,,,,,,0,0,9,-.1,,,,,,,,,,,,,
90,2020-11-11,9.7,4.1,5,15.6,1245,,,,,,,4.3,140,1545,3,160,1554,1.4,1193,-1.6,24,948,46.1,5.6,1028.6,1032.4,1039,1028.2,1,1030.8,10.2,9.5,,,,,,,,,.1,0,10.5,1.7,,,,,,,,,,,,,
90,2020-11-12,14.1,5.3,433,19.7,1514,,,,,,,8.1,320,2348,4.1,290,2350,1.3,1149,-3.2,17,1503,32.3,4.9,1025.1,1030.3,124,1024.9,1638,1027.3,10.2,9.6,,,,,,,,,2.1,2,12.5,2.1,,,,,,,,,,,,,
90,2020-11-13,13.2,7.7,2305,19.1,1031,,,,,,,8.1,290,20,4.2,290,24,1.8,1558,3.7,20,4,54.4,8.1,1025.2,1029.4,2221,1025.6,21,1027.3,10.2,9.1,,,,,,,,,.9,.9,14.4,4.5,,,,,,,,,,,,,
90,2020-11-14,11.5,6.4,330,16.1,1411,,,,,,,6.1,160,1511,3.6,160,1503,1.5,1258,6.2,58,1631,70.4,9.6,1027.6,1032.3,912,1027.8,2351,1029.7,10.1,7.5,,,,,,,,,1.9,1.1,12,3.5,,,,,,,,,,,,,
90,2020-11-15,14,7,400,19.5,1510,,,,,,,9.1,290,1552,5.8,290,1603,1.6,1395,2.7,25,1456,50.6,7.6,1022.1,1027.9,18,1021.9,1557,1024.2,10.1,6.4,,,,,,,,,3.8,1.1,11.2,4.7,,,,,,,,,,,,,
90,2020-11-16,14.8,11.4,644,18.1,1208,,,,,,0,9.2,160,2249,6.3,160,2237,2.1,1803,6.9,39,20,60.4,10.1,1024.7,1028.6,2149,1023.1,1,1026.8,10.1,8.2,,,,,,,,,3.9,3.4,14.6,8.4,,,,,,,,,,,,,
90,2020-11-17,14,10.8,739,17.8,1232,,,,,,,6.8,160,19,4.3,160,6,1.4,1221,10.6,63,1219,80.6,12.8,1022.1,1028.3,1,1021.5,2336,1024.2,10.1,3.9,,,,,,,,,6.1,4.5,14.7,10.1,,,,,,,,,,,,,
90,2020-11-18,15.1,12.1,118,18.5,1158,,,,,,.2,5.9,340,2254,3.2,360,1435,1,866,13.3,79,1359,89,15.3,1013.6,1021.8,1,1008.3,2400,1015.7,10,0,,,,,,,,,9.1,6.5,14.7,10.5,,,,,,,,,,,,,
90,2020-11-19,17.3,12,2351,23.1,459,,,,,,15.3,18.2,290,2046,6.5,290,1614,3.6,3111,10.4,48,1515,66.3,13.2,1000,1008.3,1,998.6,1359,1002.1,10,2.3,,,,,,,,,7.6,2.6,15.6,11.2,,,,,,,,,,,,,
90,2020-11-20,7.4,3,2258,12.2,10,,,,,,,15,200,600,8.2,230,604,3.5,3006,-1.7,42,1416,52.5,5.4,1012,1023.1,2356,1004,5,1014.1,10,9.2,,,,,,,,,1.5,.9,7.7,1.9,,,,,,,,,,,,,
90,2020-11-21,7.8,1.9,259,12.6,1220,,,,,,,7.7,160,1455,4.6,160,1414,1.8,1536,1,48,1232,62.8,6.7,1021.7,1026.6,912,1020.3,2358,1023.9,10,4.1,,,,,,,,,8.6,4.9,8,.3,,,,,,,,,,,,,
90,2020-11-22,8.2,5.1,2352,10,1225,,,,,,.6,11.4,290,1858,6.3,270,1907,2.1,1817,.9,45,2158,60.8,6.7,1017.2,1022.4,2353,1017.3,1411,1019.3,9.9,.4,,,,,,,,,7.6,5.6,7.4,3.1,,,,,,,,,,,,,
90,2020-11-23,5.1,1.3,648,10.6,1301,,,,,,,7,320,1207,3.3,360,1136,1.8,1540,-7.4,25,1446,41.8,3.5,1022,1025.6,2359,1022.2,1421,1024.2,9.9,9.2,,,,,,,,,.8,0,6.5,-.7,,,,,,,,,,,,,
90,2020-11-24,4.9,.6,16,9.4,1333,,,,,,,5.1,270,402,3,290,359,1.4,1214,-6,36,413,45.1,4,1024.7,1029,846,1025.6,1,1026.9,9.9,1.3,,,,,,,,,5.5,4.5,4.6,-1.6,,,,,,,,,,,,,
90,2020-11-25,6.9,1.9,15,11.3,1326,,,,,,,9.9,290,1159,5.5,290,1136,1.8,1578,-6.9,18,430,37.5,3.8,1022,1026.2,1,1022.7,1432,1024.1,9.8,8.4,,,,,,,,,2.9,2.1,6.9,-.1,,,,,,,,,,,,,
90,2020-11-26,6.8,2.7,756,9.9,1056,,,,,,2.8,7.6,340,1521,5.1,340,1530,1.9,1649,-.1,33,926,63.4,6.4,1024.4,1028.2,900,1024,1,1026.6,9.8,3.4,,,,,,,,,6.9,3.3,5.5,-1.1,,,,,,,,,,,,,
90,2020-11-27,6.8,4.1,2112,9.9,1159,,,,,,.2,10.5,290,1333,5.8,290,1300,2.7,2320,-.8,31,1545,60.5,6,1020.5,1025.9,1,1019.2,1352,1022.7,9.8,4.7,,,,,,,,,8.1,6.5,5.8,2.8,,,,,,,,,,,,,
90,2020-11-28,2.4,-.6,704,5.9,1430,,,,,,,9.1,290,1148,4.6,290,1157,1.8,1563,-11.6,22,1453,36,2.6,1023.2,1026.7,1054,1023.9,28,1025.4,9.8,9,,,,,,,,,3.5,2.4,2.9,-2.3,,,,,,,,,,,,,
90,2020-11-29,1.9,-.5,641,5.4,1154,,,,,,,14.9,290,1608,7.2,270,1655,2.6,2249,-11.6,23,1011,36.1,2.5,1023.8,1028.8,2344,1023.9,1415,1026,9.7,9.1,,,,,,,,,1.3,1.1,2,-4.4,,,,,,,,,,,,,
90,2020-11-30,2.3,-2.1,703,6.9,1315,,,,,,,8.8,290,1414,5,290,1422,1.7,1508,-13.7,19,1402,29.9,2.1,1029.2,1034.1,2348,1028.8,1,1031.4,9.7,9.1,,,,,,,,,.1,0,1.9,-5.3,,,,,,,,,,,,,
90,2020-12-01,2.1,-2.9,641,6.6,1251,,,,,,,4.5,290,247,2.4,290,252,1.3,1151,-11.6,21,1016,36.4,2.6,1031.6,1036.4,953,1031.7,2200,1033.8,9.7,8.6,,,,,,,,,2.6,2.1,2.6,-5.2,,,,,,,,,,,,,
90,2020-12-02,4.1,1.2,33,8.6,1359,,,,,,,6.6,270,2358,3.1,270,2400,1,895,-10.3,25,1012,34.6,2.9,1026.2,1031.9,1,1026.2,2356,1028.4,9.7,3.5,,,,,,,,,6.4,5.8,3.8,-2.1,,,,,,,,,,,,,
90,2020-12-03,3.7,-.3,2328,7.6,1410,,,,,,,13.7,290,314,7.3,290,321,2.8,2434,-15.5,16,1427,23.6,1.8,1024,1028,2346,1024.8,1458,1026.2,9.7,8.9,,,,,,,,,1.5,1.1,4,-1.7,,,,,,,,,,,,,
90,2020-12-04,2.5,-2.7,504,8.7,1317,,,,,,,9.7,290,1926,4,270,1911,1.9,1603,-15.5,12,1420,26.3,1.9,1024.2,1027.9,13,1024.6,1357,1026.4,9.7,9,,,,,,,,,.1,0,2.3,-5.3,,,,,,,,,,,,,
90,2020-12-05,4.1,.2,443,8.6,1413,,,,,,,10.1,270,620,5,270,626,1.6,1414,-8.9,24,1,38.5,3.1,1024.2,1027.7,920,1025.4,124,1026.4,9.6,8.4,,,,,,,,,1.3,.9,3.2,-2.8,,,,,,,,,,,,,
90,2020-12-06,6,.6,711,10.4,1300,,,,,,,10.8,290,1536,6.2,290,1537,2.1,1786,-5.3,33,1029,44.4,4.1,1023.2,1027,240,1023.6,1341,1025.4,9.6,8.5,,,,,,,,,3.3,1.8,4.9,-2.7,,,,,,,,,,,,,
90,2020-12-07,5.5,.7,2322,10.4,1323,,,,,,,11.8,290,1514,5.9,270,1519,2.7,2300,-10.3,17,1411,32.5,3,1022.3,1025.8,235,1021.8,1423,1024.5,9.6,6.3,,,,,,,,,5.9,3.9,5.6,-2,,,,,,,,,,,,,
90,2020-12-08,.9,-3.1,755,5.6,1421,,,,,,,6.1,290,5,3.2,270,8,1.3,1085,-13.9,19,1132,32.4,2.1,1024.1,1027.9,904,1025.2,1,1026.3,9.6,8.6,,,,,,,,,1.3,.5,2,-5.6,,,,,,,,,,,,,
90,2020-12-09,3.8,-2.2,340,8.2,1221,,,,,,,9.3,250,1748,4.7,290,2308,1.7,1465,-10.7,16,933,34.6,2.9,1021.8,1026.3,903,1021.9,2255,1024,9.6,7.8,,,,,,,,,4.4,3.6,2.4,-5.3,,,,,,,,,,,,,
90,2020-12-10,7.3,3.8,328,10.5,1202,,,,,,,9.8,320,1433,5.7,290,1437,2,1753,-2.8,42,1356,48.8,5,1017.4,1022.1,1,1018.1,1524,1019.6,9.6,6.7,,,,,,,,,3,2.5,5.1,1.4,,,,,,,,,,,,,
90,2020-12-11,7.1,4.9,802,10.2,1309,,,,,,,7.7,290,603,3.9,270,245,1.8,1582,-4.5,35,1402,43.6,4.4,1015.1,1019.3,1,1015.4,1509,1017.3,9.6,4.1,,,,,,,,,5.9,3.8,5.8,1.6,,,,,,,,,,,,,
90,2020-12-12,4.7,.7,2325,8.1,1324,,,,,,,10.4,290,745,5.9,290,748,2.5,2118,-12,18,1329,29.6,2.5,1014.1,1017.3,952,1015,1432,1016.3,9.6,8.7,,,,,,,,,1,.8,4.8,-2.7,,,,,,,,,,,,,
90,2020-12-13,.2,-3.4,2400,2.7,950,,,,,,.5,8.9,290,2144,5.4,340,1327,1.7,1469,-8,35,11,56.3,3.5,1014.3,1020,2348,1013,1237,1016.5,9.5,.7,,,,,,,,,4.5,2.1,-.4,-5.5,,,,,,,,,,,,,
90,2020-12-14,-5.7,-9.6,2355,-3.2,1404,,,,,,,12.3,290,1016,6.5,290,1019,2.7,2291,-23.2,16,1044,24.3,1,1021.9,1027.1,2354,1020.1,1,1024.2,9.5,8.8,,,,,,,,,.5,0,-3.3,-11.5,,,,,,,,,,,,,
90,2020-12-15,-6,-9.7,150,-2.2,1416,,,,,,,10.1,290,358,6.5,290,359,2.4,2076,-27.7,11,2026,16.4,.6,1024.1,1027.8,947,1025.3,1511,1026.4,9.5,8.8,,,,,,,,,.4,0,-3.8,-11.8,,,,,,,,,,,,,
90,2020-12-16,-5.7,-9.2,234,-1.6,1356,,,,,,,13.2,290,1552,6.1,270,1530,2.3,2001,-27.2,10,1346,17,.7,1024.1,1027.3,2308,1024.9,1500,1026.4,9.5,8.9,,,,,,,,,.9,0,-4.7,-12.1,,,,,,,,,,,,,
90,2020-12-17,-2.3,-8.7,658,3,1255,,,,,,,11.7,290,2253,5.8,290,2258,1.8,1514,-20.2,12,1104,25.8,1.4,1023.7,1027.7,305,1024.4,1557,1026,9.5,8.9,,,,,,,,,.6,.1,-2.3,-11.7,,,,,,,,,,,,,
90,2020-12-18,.4,-4,2354,4.4,1410,,,,,,,10.5,270,1552,4.7,340,512,2.5,2117,-13.6,21,1911,36,2.3,1022.3,1026.9,2355,1022,1419,1024.6,9.5,8.2,,,,,,,,,2.8,1.3,.7,-8.3,,,,,,,,,,,,,
90,2020-12-19,-1.8,-6.1,736,2,1408,,,,,,,13,270,1211,6.3,290,1226,2.4,2046,-24.2,6,913,18,.9,1025.9,1029.4,843,1026.3,1416,1028.2,9.5,8.8,,,,,,,,,.5,0,-1.4,-10.5,,,,,,,,,,,,,
90,2020-12-20,-1.5,-6.5,657,4.5,1333,,,,,,,8.2,290,1451,4,290,1436,1.4,1248,-18.4,16,1400,27.4,1.4,1026.2,1030.2,705,1026.3,1444,1028.5,9.5,8.8,,,,,,,,,0,0,-1.5,-9.8,,,,,,,,,,,,,
90,2020-12-21,1.6,-4.1,338,6.8,1311,,,,,,,8.5,270,1503,4,110,1046,1.6,1419,-14.1,16,1218,30.8,2.1,1022.9,1027.8,2,1023.5,1507,1025.1,9.5,8.9,,,,,,,,,0,0,.4,-7.2,,,,,,,,,,,,,
90,2020-12-22,4.1,-.1,105,7.2,1309,,,,,,,9.2,200,2308,4,250,2245,1.7,1469,-7.5,34,1225,42.4,3.5,1020.3,1024.2,1,1020.9,1507,1022.5,9.5,8.5,,,,,,,,,0,0,2.3,-4.3,,,,,,,,,,,,,
90,2020-12-23,7.5,4,415,10,1248,,,,,,,13.5,90,2147,5.4,290,529,2.4,2059,-5,27,609,40.9,4.3,1015.9,1022.7,9,1012.7,2148,1018,9.5,6.7,,,,,,,,,3,1.4,4.1,.3,,,,,,,,,,,,,
90,2020-12-24,5.1,0,2355,8.8,9,,,,,,,14.9,270,507,6.5,270,546,3.6,3126,-11.6,17,1305,29.8,2.8,1011.6,1016.8,2357,1011.2,346,1013.8,9.5,8.2,,,,,,,,,.6,0,5.1,-1.4,,,,,,,,,,,,,
90,2020-12-25,.2,-3.4,740,3.6,1437,,,,,,,12.4,290,1728,6.4,290,1134,2.7,2348,-18,15,1403,24.8,1.5,1017.9,1023,2241,1015.9,124,1020.1,9.5,8.9,,,,,,,,,.5,.1,.6,-5.4,,,,,,,,,,,,,
90,2020-12-26,4.2,-1.2,109,8.6,1420,,,,,,,10.9,290,1118,6.6,290,1147,2.5,2185,-8.2,26,1521,40.6,3.3,1020,1023.6,934,1019.8,1442,1022.2,9.5,7.4,,,,,,,,,3.3,1.6,3.3,-4.9,,,,,,,,,,,,,
90,2020-12-27,7,-.2,44,11,1353,,,,,,,8.6,290,2238,4.2,140,1442,1.6,1407,-3,35,2155,49.3,4.9,1018,1022.3,332,1018,1425,1020.2,9.5,4.1,,,,,,,,,6.9,4,5.1,-2.7,,,,,,,,,,,,,
90,2020-12-28,6.9,3.9,1937,11.2,1213,,,,,,,8,230,338,3.8,50,1312,1.8,1592,-.7,33,1014,59.9,5.8,1020.1,1024,1746,1019.4,6,1022.3,9.5,7.7,,,,,,,,,2.3,.8,5.5,.3,,,,,,,,,,,,,
90,2020-12-29,3.7,.9,2354,7.1,1114,,,,,,0,11.7,290,2214,6.8,290,2155,2.5,2157,-3.4,41,2155,60.8,4.9,1016,1022.7,106,1014,2358,1018.2,9.5,1.1,,,,,,,,,9,6.9,3.2,.4,,,,,,,,,,,,,
90,2020-12-30,-6.4,-10.6,2206,1,1,,,,,,0,9.7,250,842,5.7,290,314,2.7,2348,-22.8,18,1240,26.4,1,1013.9,1021.3,2345,1013.1,612,1016.2,9.6,7,,,,,,,,,3,1.8,-3.5,-11.7,,,,,,,,,,,,,
90,2020-12-31,-6.3,-11.3,120,-1.8,1421,,,,,,,17.4,270,1546,7.8,290,1457,3.1,2681,-21.9,21,1105,28.1,1.1,1017.8,1022.6,2354,1017.6,1442,1020.1,9.6,8.9,,,,,,,,,0,0,-5.6,-12.6,,,,,,,,,,,,,
