지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
90,2019-04-04,15.3,9.2,216,21.2,2337,,,,,,,20.4,290,2344,9.6,270,1346,5.8,5017,-8.8,13,2337,18.4,3.2,1006,1017.1,25,1001.4,1835,1008.2,12.7,11.9,,,,,,,,,2.6,.8,13.7,7.3,,,,,,,,,,,,,
90,2019-04-05,12.7,8.2,2207,18.4,1237,,,,,,,16.9,270,8,8.5,270,8,3.2,2792,-2.9,11,119,35.1,5.2,1003.7,1010.5,2400,1003.6,1229,1005.8,12.8,10.8,,,,,,,,,3.1,2.3,14.8,5.6,,,,,,,,,,,,,
90,2019-04-06,11.4,8.1,1835,15,956,,.6,1823,.9,1749,.9,10.6,230,1916,4.8,290,2043,1.8,1557,-1.3,21,49,43.5,5.9,1008.5,1012.5,736,1008.8,1914,1010.7,12.8,4.2,,,,,,,,,7.6,4.9,10.2,4.7,,,,,,,,,,,,,
90,2019-04-07,11,6.4,2302,15.1,1203,,,,,,,9.4,140,1802,6.3,160,1834,2.7,2322,.4,32,242,49.1,6.4,1008,1012.7,908,1008.3,1854,1010.2,12.9,11.7,,,,,,,,,4.5,2,13,3.3,,,,,,,,,,,,,
90,2019-04-08,9.6,3.8,2350,13.9,837,,,,,,,14.5,340,940,11,340,1004,3,2602,-4.3,21,813,38.6,4.6,1012.2,1019.5,2353,1009.2,5,1014.4,12.9,12,,,,,,,,,2.8,.9,13.3,2.2,,,,,,,,,,,,,
90,2019-04-09,8.4,3.1,536,14.5,1203,,.5,2200,2.1,2145,7.2,11.8,160,1820,7.8,160,1826,2.8,2387,-.1,34,6,58.3,6.3,1017.5,1022.8,1038,1017.3,1607,1019.8,12.9,5.6,,,,,,,,,6,5.3,10,.9,,,,,,,,,,,,,
90,2019-04-10,4.2,2.5,210,6.5,1128,,1.5,731,4.6,652,31.2,6.6,110,1037,4.4,110,1043,1.3,1096,3.2,84,1238,93.5,7.7,1012.3,1017.7,1,1012.9,1457,1014.6,13,0,,,,,,,,,8.4,5.9,6.1,1.6,,,,,,,,,,,,,
90,2019-04-11,7.5,1.3,159,13.1,1150,,,,,,,4.1,140,1115,2.7,160,1808,1.3,1108,2.4,49,1226,72.1,7.3,1012.7,1016.1,1004,1014.1,341,1014.9,13,8.2,,,,,,,,,5.5,3.4,8.7,.5,,,,,,,,,,,,,
90,2019-04-12,11,5.4,53,15.5,1423,,,,,,,7.5,160,1707,5.1,140,1529,1.6,1348,3.9,32,2317,63.1,8.2,1014.2,1017.5,2111,1014.5,120,1016.4,13.1,11.6,,,,,,,,,2.8,2,13.2,4.5,,,,,,,,,,,,,
90,2019-04-13,15.2,8.5,551,20.5,1344,,,,,,,8.2,250,1218,3.9,270,1218,1.8,1567,-3.9,15,1218,28.3,4.7,1014.6,1019,744,1014.6,1656,1016.8,13.1,12,,,,,,,,,4.4,2.3,13.4,4.8,,,,,,,,,,,,,
90,2019-04-14,10.9,6.7,1824,14.9,8,,.7,1807,.9,1722,1,11.9,360,1750,7.9,340,1755,2.5,2176,-.7,22,751,46.4,5.9,1010.2,1015.3,2349,1008.8,1534,1012.4,13.1,4,,,,,,,,,6,4.4,12.2,3.3,,,,,,,,,,,,,
90,2019-04-15,13.6,5.8,615,21.8,1640,,,,,,,10.4,290,1648,5.9,160,1345,2.4,2116,-2,14,1640,37,5.6,1012.8,1016.6,636,1012.4,1654,1014.9,13.2,12.3,,,,,,,,,0,0,13.3,2.8,,,,,,,,,,,,,
90,2019-04-16,19.5,14.3,649,24.9,1409,,,,,,,10.5,270,1048,4.9,230,154,2.1,1853,-8.4,8,1406,15.3,3.3,1011.5,1015.5,925,1011.9,1609,1013.6,13.2,9.9,,,,,,,,,3.6,.5,15.9,10.1,,,,,,,,,,,,,
90,2019-04-17,18.9,14.7,608,25.9,1246,,,,,,,8.7,140,1611,5.3,160,1336,1.9,1657,-2.1,9,123,25.1,5.5,1007.3,1013,12,1006.6,1652,1009.4,13.3,11.1,,,,,,,,,3.9,2,18.7,10.3,,,,,,,,,,,,,
90,2019-04-18,17.3,11.8,2359,20.9,1134,,,,,,,12.1,290,1409,5.4,290,1525,2.4,2075,4.6,17,1,44.9,8.6,1006.4,1015.4,2359,1005.3,540,1008.5,13.3,4.5,,,,,,,,,7.6,4.9,16.6,10.2,,,,,,,,,,,,,
90,2019-04-19,10.5,5.1,2341,14.1,1307,,,,,,,8.6,110,8,5.6,110,12,3,2592,.9,35,1246,52.8,6.5,1016.8,1021.7,936,1015.5,1,1019,13.3,8.8,,,,,,,,,5,3,16,3,,,,,,,,,,,,,
90,2019-04-20,12.5,3.9,533,17.7,1425,,0,,0,,0,9.5,160,1409,5.8,160,1416,1.7,1466,6.5,44,1240,69.4,9.9,1010.7,1017.2,27,1009.9,1540,1012.9,13.4,9.8,,,,,,,,,4.9,4.5,16.4,1.3,,,,,,,,,,,,,
90,2019-04-21,13.4,9.8,2352,18.7,33,,,,,,,9,270,32,3.6,290,35,1.5,1308,9.1,45,4,76.1,11.6,1010.7,1014.9,2334,1009.2,34,1012.9,13.4,5,,,,,,,,,6.5,2.9,19.3,7.6,,,,,,,,,,,,,
90,2019-04-22,12.7,8.1,607,17.6,1343,,,,,,,6.6,160,1929,3.8,360,1138,1.5,1274,10.3,71,1344,86,12.6,1015.1,1019.7,1048,1014.9,1,1017.3,13.4,7.6,,,,,,,,,2.1,.8,17,5.4,,,,,,,,,,,,,
90,2019-04-23,15,10,543,18.1,1213,,,,,,,7.4,160,1141,5.1,140,1144,1.6,1390,11.5,67,1433,80.5,13.6,1009.2,1016.8,5,1008.1,1831,1011.3,13.5,7.5,,,,,,,,,7.1,3,18.3,8.3,,,,,,,,,,,,,
90,2019-04-24,15.1,11.9,2358,21.9,1002,,.5,2216,1.3,2146,2.5,12.3,360,1827,8.9,360,1830,2.4,2102,12.8,64,221,86.6,14.9,1005.4,1012.3,2333,1005,1538,1007.5,13.5,3.5,,,,,,,,,8,5.4,19.9,11.2,,,,,,,,,,,,,
90,2019-04-25,10.2,6.3,2039,13.3,1028,,1.6,2324,3.9,2234,12.1,9.1,90,2346,5.1,70,2350,1.5,1288,5.7,47,800,76,9.2,1010.3,1014,807,1011.2,1449,1012.5,13.6,0,,,,,,,,,9.5,8.1,11.8,6.5,,,,,,,,,,,,,
90,2019-04-26,7.6,6.8,1225,9.1,1958,,1.7,1522,3.3,1432,26,9.6,20,1709,5,70,10,2.2,1938,5.5,67,2115,87,9,1013.3,1019.7,2245,1011.1,237,1015.5,13.6,0,,,,,,,,,9.1,8.4,9.1,5.8,,,,,,,,,,,,,
90,2019-04-27,11,3.7,558,16.9,1504,,,,,,,4.6,160,1816,3,140,1710,1.4,1200,4.5,43,1020,66.1,8.5,1018.2,1021.7,951,1019.3,2237,1020.4,13.6,10.8,,,,,,,,,3.6,2.3,14.9,2.4,,,,,,,,,,,,,
90,2019-04-28,13.7,9.3,7,18.2,1536,,0,,0,,0,8.4,290,1442,4,290,1449,1.2,1044,4.2,37,1541,54.4,8.3,1016.9,1021.3,1022,1017.4,1559,1019.1,13.7,3.3,,,,,,,,,8.6,4.9,14.3,7,,,,,,,,,,,,,
90,2019-04-29,11.9,7.9,443,16.2,1025,,,,,,,4.5,160,1243,2.9,160,1243,1,907,6.4,46,1206,70.9,9.7,1012.7,1018.3,1,1012.3,2345,1014.9,13.7,1.4,,,,,,,,,7,4.9,12.9,6,,,,,,,,,,,,,
90,2019-04-30,12.4,7.1,500,17.4,1401,,,,,,,6.7,140,1657,5,140,1654,1.6,1419,8.7,65,814,78.9,11.3,1006.7,1012.3,1,1006.6,2310,1008.9,13.7,10.6,,,,,,,,,5.1,.8,15.5,4.9,,,,,,,,,,,,,
90,2019-05-01,15.5,10.1,322,21.2,1257,,,,,,,5.4,140,1651,3.9,160,1657,1.6,1347,10.2,42,1541,73,12.5,1002.7,1008.1,2400,1002,1546,1004.8,13.8,10.6,,,,,,,,,2.6,1,19.1,8.1,,,,,,,,,,,,,
90,2019-05-02,18.4,10.4,444,26.9,1705,,,,,,,10.5,290,1721,5.5,140,1430,2.3,1990,5.2,13,1718,48,9.2,1006.9,1012.8,2343,1005.9,1618,1009,13.8,13.1,,,,,,,,,0,0,20.8,8.7,,,,,,,,,,,,,
90,2019-05-03,15.3,10.9,525,19.1,1613,,,,,,,7.6,140,1514,5.6,140,1518,2.5,2188,10.3,38,57,72.3,12.6,1014,1018.2,950,1012.9,1,1016.1,13.8,12.4,,,,,,,,,.8,0,20.7,6.6,,,,,,,,,,,,,
90,2019-05-04,15.3,11.1,543,19.6,1533,,,,,,,7.5,160,1431,5.4,140,1433,2.3,1949,12.2,66,1536,82.8,14.3,1014.9,1018.6,843,1015.3,1724,1017,13.9,11.2,,,,,,,,,3.5,.6,20,9.1,,,,,,,,,,,,,
90,2019-05-05,20.1,11.7,403,30,1619,,,,,,,10.2,360,2358,6.2,360,2359,1.9,1630,5,8,1700,48.4,9.7,1011.1,1016.2,6,1009,1716,1013.2,13.9,9,,,,,,,,,7.3,4.6,21.3,9.1,,,,,,,,,,,,,
90,2019-05-06,11.8,6.5,2331,15.7,1502,,.7,335,.9,255,.9,13.6,340,30,9.5,360,46,3.8,3321,-.8,24,1619,43.6,5.9,1014.4,1018.4,925,1013.2,42,1016.6,14,10.7,,,,,,,,,2.6,1.3,19.5,4,,,,,,,,,,,,,
90,2019-05-07,19.1,7.7,37,25,1502,,,,,,,13.5,270,2357,5.5,270,2322,2.7,2308,-4.9,11,1355,20.3,4.3,1009.9,1015.9,1,1008.7,1713,1012,14,13.1,,,,,,,,,0,0,21.7,3.3,,,,,,,,,,,,,
90,2019-05-08,21.5,17.3,459,25.9,1303,,,,,,,10.7,290,951,5,270,3,3.1,2704,-.8,16,1035,22.8,5.8,1004.7,1010.1,135,1003.6,1610,1006.8,14,9.5,,,,,,,,,4.5,3,22.4,14.2,,,,,,,,,,,,,
90,2019-05-09,22.9,18.6,552,28.1,1558,,,,,,,11,290,106,4.5,290,1445,2.4,2089,.9,18,1331,23.6,6.6,1003.5,1008.1,2337,1003.9,1623,1005.6,14.1,11.5,,,,,,,,,2.4,1.1,25.6,15.7,,,,,,,,,,,,,
